p1,p2,rank,fs,w1sp,w2sp,wsp,wrp,tpw,aces,df,bpc,bps,bpo,bpw,tmw,complete,serveadv,h2h,fatigue,uncertainty,winner,tourney_id,year,p1_odd,p2_odd
Stefanos Tsitsipas,Grigor Dimitrov,-15.0,-0.007215896560197498,0.018290915301456656,0.02541714043956178,0.01903390674978856,-0.024785404217914808,-0.0011559077683319652,0.0425937669666141,-0.09114909416540147,-0.06589150826997198,0.03261484421158878,-0.10957139055701698,0.017654221060338038,0.03324390789179521,-0.0098,-0.005751497468126254,1.0,0.1923,0.008090296787446735,1,61.0,2020,1.44,2.62
Kevin Anderson,Pablo Carreno Busta,96.0,-0.02097628721421796,0.0857634937971824,0.014963814313806443,0.05666524268707796,-0.0329649076416515,0.007712058973858403,0.7126125053014823,0.08880185444348176,-0.1671146051062007,0.06725269613183392,-0.1208375204309094,-0.08162007890404566,0.13123809523809524,-0.002,0.023700335045426457,0.6,1.0,0.013593528635349577,0,61.0,2020,2.5,1.5
Vasek Pospisil,Daniil Medvedev,75.0,-0.0013924444421469227,0.015654213607577242,-0.02615618422852306,-0.0018885574727894872,-0.07047464043993551,-0.030192461721749664,0.10895205309274136,-0.03319210754141028,0.0035934464131499593,-0.0515281217142004,-0.2837649617202112,-0.029718672901343838,-0.2370056497175141,-0.047,-0.07236319791272501,0.0,1.0,0.016413416032521454,1,61.0,2020,3.75,1.25
Christian Garin,Dominic Thiem,19.0,-0.002523613136584557,-0.05483808059593709,-0.04345047340786457,-0.05149967868279004,-0.03043660024709777,-0.03721361757370428,-0.10015194370187867,0.024074071941292685,0.17193332048326815,-0.08767037775119946,-0.10627955826071978,0.00593625810929449,-0.26030936183997405,-0.0389,-0.0819362789298878,0.0,0.1698,0.023401115729598937,1,61.0,2020,5.5,1.14
Novak Djokovic,Filip Krajinovic,-29.0,0.0004621525069489208,0.06622246415136146,0.04619804874888367,0.05778641409264329,0.044682345975047284,0.04812531748307637,0.06970266040311512,0.04353900811923106,-0.2226187054578636,0.04440667807497002,0.08895636286690223,0.049563354013058884,0.2939607401145863,0.0533,0.10246876006769057,1.0,0.0,0.011926428154230477,0,61.0,2020,1.08,8.0
Taylor Fritz,Borna Coric,5.0,-0.03970802385771111,0.050574732517318255,-0.003293892928539988,0.02238816476969097,-0.002559034513766323,0.009643205332111215,0.2999683627983028,0.0066734546480650405,-0.07060671589523665,0.024978172213689143,0.0164841532465001,-0.058348082185688876,0.026153846153846142,0.0062,0.019829130255924643,-1.0,0.0,0.014254894330176356,1,61.0,2020,2.75,1.4
Attila Balazs,Hubert Hurkacz,57.0,-0.009144151749123973,-0.06743608628296137,0.04043574002939443,-0.0265984152318014,-0.018292263829231548,-0.019445157083154863,-0.349890911283808,0.06450354722968482,0.10259837569632237,0.03069359361812196,-0.09005752660668243,0.0742991704312459,0.14999999999999994,-0.021,-0.04489067906103295,1.0,0.0,0.5305703605908975,1,61.0,2020,7.0,1.1
Stefanos Tsitsipas,Jan Lennard Struff,-29.0,0.057551539416874416,-0.002306318207186964,0.05151516434326165,0.03504990674214846,0.0110497016827939,0.021784403274203,-0.18589502379672412,-0.10978077597640093,-0.12286554330844215,0.06939961774478398,0.04822807473895857,0.01891673657514925,0.18095238095238086,0.0198,0.046099608424942366,0.0,0.0,0.01011552291207888,0,61.0,2020,1.28,3.5
Grigor Dimitrov,Karen Khachanov,2.0,-0.0005432367861460952,0.0037366263288890478,0.002560732502029817,0.0037147050129040533,0.0014721037733154696,0.0046154174972303785,-0.15814456011766256,0.06672027651270512,0.002510509273888684,-0.0009653698373962573,0.04654623590055229,-0.028661804220773364,0.046492259455222285,0.0023,0.005186808786219521,0.0,0.0,0.00845066618074433,0,61.0,2020,1.75,2.0
Daniel Evans,Aljaz Bedene,-20.0,0.05438549589721675,-0.024413304744616338,0.011480189453853484,0.002472654539543595,0.02125714263234441,0.013580522718650343,-0.30709584601285383,-0.018707326945038127,0.061129708945156784,0.017884664954257445,0.0643724331129828,0.01605193992874981,0.12601626016260165,0.0142,0.023729797171888,0.0,0.0,0.044699282263700776,0,61.0,2020,1.57,2.25
Dennis Novak,Kevin Anderson,-19.0,0.03471914546462318,-0.070306998809332,0.0028019366256140103,-0.03881123718789792,-0.018399683283671864,-0.02423471457334314,-0.5889798464566863,-0.05430474207021674,0.1351507602024301,-0.03814675102124987,-0.021329733383215088,-0.06667295957436263,-0.2866666666666667,-0.0253,-0.057210920471569775,0.0,0.0,0.07979777848704595,1,61.0,2020,2.62,1.44
Felix Auger Aliassime,Vasek Pospisil,-60.0,0.04069908032474312,-0.02446009673443905,0.00037771900301397654,-0.0049380382620581855,0.036309237021107436,0.009808937390693995,0.03992578273263858,0.10863634305668787,0.06575133955136181,0.024466442716204902,0.1250809705636477,0.013663895133760928,0.08333333333333337,0.0221,0.031371198759049264,1.0,0.0,0.029279143550665705,1,61.0,2020,1.5,2.5
Norbert Gombos,Andrey Rublev,96.0,0.01965211160700353,-0.06713937859895691,-0.09328848810479773,-0.07137011663405934,-0.06962445516754018,-0.06509192679261483,-0.1843808581219097,0.057561354993934666,0.3187266030016541,-0.0056200246448823155,-0.20644873656110466,-0.1373861071668579,-0.4403508771929824,-0.0709,-0.14099457180159952,0.0,0.0,0.10950845523858954,1,61.0,2020,11.0,1.05
Casper Ruud,Jannik Sinner,-16.0,0.0929098601322086,-0.035534695812297845,0.04823257653789542,0.012588206350777731,-0.007842960795379161,0.0035722305896106477,-0.0455001898981896,0.08395794957699387,-0.07492538786978975,-0.03500202043840561,0.019118116492979897,-0.03498500146327188,-0.125,-0.0005,0.00474524555539857,0.0,0.0,0.4568734824490406,1,61.0,2020,4.0,1.22
Stan Wawrinka,Christian Garin,-3.0,-0.03354508294898284,0.05624049561375522,0.07598951280271693,0.05928858537275239,0.006343394100977617,0.031071481562557568,0.20035742817815388,-0.10291691031906652,-0.16547529647598874,0.1516471105727274,0.05295470028888072,-0.07639746159013827,0.17730158730158724,0.0252,0.06563197947373,1.0,0.0,0.04312171237305076,1,61.0,2020,1.28,3.5
Alexander Zverev,Daniil Medvedev,2.0,0.0463427334494404,0.009650549621906257,-0.010801778815249574,0.011738393801514202,0.0018066737827903687,0.00528422658595562,0.015204174632068138,0.041550490131447015,-0.04303887854560673,0.05028840413000324,-0.031165983355269544,0.034549915288968946,0.09221611721611744,0.0058,0.013545067584304573,1.0,0.2,0.006381556193681589,1,64.0,2020,1.9,1.9
Alexander Zverev,Rafael Nadal,5.0,-0.02620945322938961,0.0007223929762431025,-0.09054206210343364,-0.03619621451477528,-0.05228706117059778,-0.04059298537056555,0.3443441846190268,0.17421640414377754,0.10353340822564944,-0.06604576970419196,-0.2357180027000949,-0.00367136227878534,-0.18263847860622065,-0.0505,-0.08848327568537306,-0.6667,-0.0596,0.005892682313748354,0,64.0,2020,2.37,1.57
Daniil Medvedev,Milos Raonic,-12.0,-0.04206501231367632,-0.07749723287832366,-0.06127892026426629,-0.07962826645671428,0.047728526920845886,-0.010305207992619692,-0.5909333420948846,-0.006099402401136211,0.2169786897799839,-0.14294729404092132,0.17351248627043087,0.06278357514470978,-0.058677944862155273,0.0042,-0.03189973953586839,1.0,-0.3701,0.008963147786133049,0,64.0,2020,1.44,2.75
Rafael Nadal,Pablo Carreno Busta,-13.0,0.004565187293814166,0.059429303660368575,0.07906292279393379,0.06803593959906172,0.07113052325076019,0.06395913540409465,-0.02653684473955348,0.00626905837816405,-0.22285905456434552,0.10913542696365207,0.2449342278694947,0.09804423639235847,0.4330612789987791,0.0745,0.13916646284982193,1.0,0.1209,0.009217499179575863,0,64.0,2020,1.12,6.0
Alexander Zverev,Stan Wawrinka,-13.0,0.049768909931348304,-0.010311667572256213,-0.06292442253774433,-0.02055614307752152,0.017106256238557216,-0.0024696132233301693,0.06947072805731958,0.18941210226216126,0.054956344946929685,-0.04154302944837397,0.012485546119632485,0.06323035450090359,-0.05402021919879052,0.0038,-0.0034498868389643,1.0,-0.2126,0.008110252379064991,0,64.0,2020,1.44,2.75
Milos Raonic,Ugo Humbert,-17.0,-0.002925567539400542,0.097340632515588,0.039072288706874285,0.07528460895020972,-0.0063921913553978684,0.025232278524090386,0.6562904759981606,0.038499424477886623,-0.2337430584323001,0.013625789312539216,-0.10370598378244196,-0.007651974340424693,0.231547619047619,0.0205,0.06889241759481185,0.0,-0.2549,0.038375758736274745,0,64.0,2020,1.4,3.0
Rafael Nadal,Jordan Thompson,-59.0,0.02515720689979461,0.047771834244136564,0.09397332555864736,0.06901499193467975,0.08127237824210443,0.06846180105225058,-0.1432966824829064,0.0024475364543715683,-0.2041783689596477,0.08522650156367684,0.2761071672250075,0.125719361336041,0.507569597069597,0.0814,0.15028737017678415,0.0,-0.1467,0.01901181778981924,0,64.0,2020,1.06,10.0
Pablo Carreno Busta,Norbert Gombos,-90.0,0.04609071793530384,-0.01357588452655356,0.06841497692608832,0.02480042433646712,0.02112974446004362,0.019938419769183702,-0.06742055536412178,-0.1978323764691862,-0.08178174547691164,-0.027151558858853897,0.04322807712040988,0.14437274385158874,0.19865424430641826,0.0222,0.04593016879651074,-1.0,-0.3548,0.05217509137082315,0,64.0,2020,1.3,3.5
Adrian Mannarino,Alexander Zverev,29.0,-0.031032141745535705,-0.0606800028318143,-0.00871112398268592,-0.04852393754661466,-0.012121229526472044,-0.02648032302042708,-0.32779340334924784,-0.11150457078240868,0.1624390507768076,-0.0676148827952252,-0.032536114385411374,-0.04122661304108505,-0.14288194444444444,-0.0262,-0.0606451670730867,-1.0,0.5224,0.007798801780263258,1,64.0,2020,5.0,1.16
Andrey Rublev,Stan Wawrinka,-12.0,0.016014105544481905,-0.014073991569301003,-0.0619219386928922,-0.03154048550767108,0.020472871299350548,-0.008590844030917588,-0.11361769446452392,0.09543874955803666,0.05095209188343991,-0.11880076517316872,0.06663996291839157,0.008904241362392817,-0.10278927996319308,0.0014,-0.011067614208320531,0.0,-1.0,0.011248777694652646,1,64.0,2020,1.2,4.5
Alex De Minaur,Daniil Medvedev,20.0,0.01819702992460459,-0.045927208168488935,-0.024935759871083873,-0.032874945933185074,-0.010613375150817228,-0.020019883134266947,-0.34072465114250183,-0.02734827182023081,0.13447730476786002,-0.0007658336873748173,-0.09781889391078967,-0.04169613302768765,-0.06666666666666665,-0.0194,-0.0434883210840023,-1.0,0.5472,0.012640989465817305,1,64.0,2020,2.5,1.53
Milos Raonic,Marcos Giron,-74.0,0.03152209938521855,0.10843249053882033,0.06925968071377757,0.09859274212419412,-0.02417260489710027,0.03286511815406218,0.95218671758937,0.04613015696173814,-0.32443055941264737,0.09768822128706167,-0.17474979690665654,-0.007113362451081157,0.12121212121212115,0.016,0.07442013722709384,1.0,-0.2525,0.11693678752754093,0,64.0,2020,1.14,5.5
Ugo Humbert,Marin Cilic,-9.0,0.03750205194600542,-0.05999218068722624,-0.0013589853532129936,-0.02794320196618727,-0.033303789141759466,-0.02408045781616719,-0.20978606986358486,0.009189489324110095,0.08419247242279447,-0.023856477584681457,-0.03850818393300559,-0.02937919987600418,-0.15813492063492085,-0.0324,-0.061246991107946736,0.0,0.4667,0.029815303254466224,0,64.0,2020,1.53,2.5
Feliciano Lopez,Rafael Nadal,62.0,-0.08152950823746585,0.01821310421207812,-0.10101658347599574,-0.044982479699901545,-0.10867057351967002,-0.06768943088809842,0.5952344358996684,0.107387296074854,0.16990020093364366,-0.030808011477757025,-0.3638094803984329,-0.12962123034433753,-0.43823462347558734,-0.0905,-0.15365305321957154,-0.4,1.0,0.011424222034685506,1,64.0,2020,6.5,1.11
Borna Coric,Jordan Thompson,-37.0,-0.02589139912913096,0.02212800467653564,0.03516204917723209,0.02160729342959533,0.010763451694387749,0.011842466033398393,-0.00047157255012592053,0.01136259848962734,-0.04409263194275331,0.028804657746800744,0.05402218706998785,0.005421621827818024,0.06597222222222238,0.0148,0.03237074512398308,1.0,0.0556,0.022900981917419256,1,64.0,2020,1.16,5.0
Pablo Carreno Busta,Jan Lennard Struff,-20.0,0.10303440657090768,-0.08950151067544733,0.014721775929286363,-0.02533727771101979,0.0032070706937295523,-0.008091815257815438,-0.3765165131034559,-0.17471318396440855,0.09062408570792074,0.007396874280529597,0.013660016934735508,-0.003329902122664541,-0.004670329670329543,-0.006999999999999999,-0.02213020701729024,0.3333,-1.0,0.013381444793240915,0,64.0,2020,1.75,2.0
David Goffin,Norbert Gombos,-91.0,-0.018351925414999533,0.024226239403859817,0.0641028807004943,0.034193146423944776,0.08329162646184363,0.05389369703404556,0.021839088887749717,-0.0786328025752176,-0.1583342910194898,-0.0007920113166453022,0.25224128208005353,0.2189577306227422,0.3720000000000001,0.0651,0.1174847728857884,1.0,-1.0,0.052476520900946684,1,64.0,2020,1.57,2.25
Miomir Kecmanovic,Alexander Zverev,35.0,-0.04685292284508037,-0.062060627238080035,0.014888653146093,-0.038053891630407184,-0.05162904608497415,-0.03815689034583364,-0.29867050331023376,-0.1775386841730064,0.19322449771120934,-0.03703237828166195,-0.1650937837829095,-0.07933492208816889,-0.2695121951219512,-0.0479,-0.08968293771538133,1.0,1.0,0.02689384171707101,1,64.0,2020,3.25,1.33
Yoshihito Nishioka,Adrian Mannarino,15.0,0.04786374988583775,-0.03701449189117145,0.04054431721867202,-0.0004373912792933199,0.007999109984323679,0.0033354895230561787,-0.18856521574937085,-0.07114380417096894,0.057680475124159074,0.009572623843199124,0.06994138605753407,-0.015556306687343313,0.06847158218125965,0.0047,0.0075617187050303625,0.0,0.1765,0.020335222341881603,1,64.0,2020,2.0,1.75
Tommy Paul,Stan Wawrinka,35.0,0.03543894896627342,-0.09331063282410768,-0.03462893260960531,-0.06378361341411387,-0.02636166655563193,-0.039799754438142654,-0.2937468223487737,-0.003557397686167696,0.19854673432763548,-0.07930133771533132,-0.1323083667786525,0.00014923798879129535,-0.3487103174603173,-0.0399,-0.0901452799697458,0.0,0.125,0.04507141532152447,1,64.0,2020,2.75,1.4
Richard Gasquet,Diego Schwartzman,47.0,0.019613431495792862,0.06291564478445799,-0.0030457108300392392,0.040840250760693864,-0.03496799742772605,0.0016655991778609105,0.2165830221388121,-0.04877854483611524,-0.08319497721651259,0.03322985182504201,-0.0962797714348238,-0.010910386507980985,0.12992766726943938,-0.0061,0.005872253332967814,1.0,1.0,0.013269047114626826,1,64.0,2020,2.62,1.44
Alex De Minaur,Lorenzo Sonego,-7.0,-0.020550411434250515,-0.04803169963995047,0.00557907818435166,-0.03196997918797806,0.0449711579578963,0.00499566606941948,-0.15494625445791038,0.0946695522433359,0.06304303357626412,-0.14871018915200052,0.1749188618321551,0.033461848031399344,0.10144927536231883,0.0185,0.013001178769918242,0.0,0.0811,0.07528442818332916,0,64.0,2020,1.44,2.62
Daniil Medvedev,Kevin Anderson,-81.0,-0.028747366735686782,-0.04636758141674813,-0.019111892851096046,-0.040428831300826966,0.048256089757453935,0.006807477640493165,-0.4359851061724917,0.03171633783173847,0.1172057721106225,-0.0656620103439175,0.20063511944541146,0.05752694744679032,-0.06159863945578204,0.0181,0.007827258456626962,-1.0,0.0,0.009032476379176507,0,64.0,2020,1.36,3.0
Matteo Berrettini,Marcos Giron,-81.0,0.035194463900767865,0.13508876798397873,0.07735278595728677,0.12264044562699285,0.07758627183945305,0.08951251618948908,0.6089805152830362,0.03328446763320714,-0.29386626445449976,0.217687074829932,0.2539669714039462,0.1512987012987013,0.5714285714285714,0.0951,0.20022671746644588,0.0,-1.0,0.34355760773966576,1,64.0,2020,1.3,3.4
Milos Raonic,Pierre Hugues Herbert,-68.0,0.04057669354484228,0.08672671382844943,0.08308314224918889,0.09503161647106616,0.018508651659969733,0.04441172096310536,0.6408680634417375,-0.02540309247440337,-0.26430075183796303,0.14965905337674534,0.06377088108317841,0.012469808451721076,0.33771730914588066,0.0446,0.1135402681310359,1.0,-0.2766,0.016608291810101015,0,64.0,2020,1.18,4.5
Ugo Humbert,Stefanos Tsitsipas,28.0,-0.01575274961879458,-0.06978191115896283,-0.04826096552512482,-0.06513064206904927,-0.03230416187152118,-0.04154439344062655,-0.019113964852662143,0.08380159969526252,0.1902327538931517,-0.10940283083943356,-0.0918371682723158,-0.035750449741314694,-0.35862068965517235,-0.044,-0.09743480394057047,0.0,1.0,0.035319993489818784,0,64.0,2020,2.5,1.5
Filip Krajinovic,Feliciano Lopez,-34.0,0.06415594424538472,-0.08314209605555213,0.010854016685766354,-0.03172013343170177,0.06897359299486427,0.014526229902594891,-0.4974573400594594,-0.0927748233068453,0.11481811135093,-0.03969521758744643,0.20368779919089613,0.06979834047693595,0.02679738562091505,0.0334,0.037253459563162505,1.0,0.0,0.02225880956566561,1,64.0,2020,1.25,3.75
Federico Delbonis,Jordan Thompson,17.0,-0.020758406468157853,-0.0036702544169657783,0.010310920132447998,-0.0020853062955913373,0.005050779339630107,0.0015447631572697018,-0.12369064902670698,0.1258849698205516,0.03955121054587929,0.020175130162792158,-0.02936477324709592,0.018417420910998183,0.010714285714285732,0.0024,0.0029654730440387693,-1.0,0.0,0.05281470469378778,1,64.0,2020,2.37,1.53
Marton Fucsovics,Borna Coric,28.0,-0.07082728947487515,-0.029993231411016508,-0.02678224009345737,-0.040419914054216736,0.03213876371075719,-0.005345602222191326,-0.13274714776077026,0.1214900772321571,0.0931681719527605,-0.08405999941992848,0.08393474766967829,0.062345443781965874,-0.03302469135802466,0.0051,-0.008281150343459553,-1.0,0.0,0.02000548773034457,1,64.0,2020,2.75,1.4
Jan Lennard Struff,Nikoloz Basilashvili,-4.0,-0.055463229794971536,0.10930516304946156,0.0001967947572076856,0.05303326238120476,-0.014550895968648891,0.018014258866789867,0.3941156794905083,-0.07073265390115213,-0.14516279356101114,0.08551394345792017,-0.10902602708317227,0.006158021410634096,0.027168949771689488,0.0099,0.03848236641255587,-1.0,0.0,0.01652099488488435,0,64.0,2020,1.12,6.0
Norbert Gombos,Marco Cecchinato,26.0,-0.058232095245398414,-0.00915692172041227,-0.08280224981267588,-0.04844053941214521,0.02503906964582442,-0.014469125731620847,0.057830185667744616,0.1916444151437462,0.2254214580044096,0.005724900280941747,0.030482019154194736,-0.014816893535627762,-0.18888888888888888,-0.001,-0.0234014697663208,0.0,0.0,0.18372884602625936,0,64.0,2020,1.57,2.25
John Millman,Miomir Kecmanovic,-4.0,0.009083599610058224,-0.0300568163753574,-0.012347095953719193,-0.02206855391512197,0.02291596421587272,0.0010334488342409463,-0.000722215876837351,-0.033478444632621035,0.011942229781962577,-0.07367311684456522,0.003386147916355053,0.09057292512737364,-0.014705882352941181,0.006,0.0008474103007507505,1.0,0.0,0.03599033611680096,1,64.0,2020,2.2,1.61
Pablo Andujar,Yoshihito Nishioka,6.0,0.0013465657844050627,0.00210985442016054,-0.04181414209099832,-0.015822280996470206,-0.002980174975730665,-0.010185315408205777,0.013638792472403988,0.02993153520633093,0.0026364793357086524,0.05180230543546793,-0.053845662498637314,0.05207408357252902,-0.27,-0.0077,-0.018802455972200868,0.0,0.0,0.08730561355134138,1,64.0,2020,3.5,1.28
Dusan Lajovic,Adrian Mannarino,-10.0,0.049110742887813696,-0.014671689477301797,0.015705132643018538,0.0036880394915549397,0.0006654048197669571,0.0003072162646372001,-0.07951392743450403,-0.0649853927588602,-0.027694272930635862,0.004071086133609292,0.029227608047154408,-0.03185537306437225,0.027297116029510404,0.0017,0.004353444311321897,0.5,0.0,0.016538999942887538,1,64.0,2020,1.95,1.8
Daniel Evans,Stan Wawrinka,11.0,0.044333274047614224,-0.04926320434078802,-0.051229667773438514,-0.043159851164423335,0.007721981587493655,-0.017838277027486082,-0.21143696047277696,0.05608923128880727,0.13212916643684447,-0.06796701752738178,0.02620296656544596,-0.02275001943466076,-0.1471040189125296,-0.0103,-0.03543786957692968,-1.0,0.0,0.023671565490970967,1,64.0,2020,2.62,1.44
Gilles Simon,Tommy Paul,4.0,-0.047795602107935216,0.0018294551424435925,-0.017970201100168004,-0.010392752790585935,0.056473283241629424,0.01956436006490858,-0.043925589656975406,0.053805651173165735,0.02081956605099711,0.03498752797952176,0.2381316427504574,0.025778468782678917,-0.020138888888888817,0.032,0.04608053045104349,0.0,0.0,0.0586123891148578,1,64.0,2020,1.44,2.62
Hubert Hurkacz,Radu Albot,-57.0,-0.0016028284953784055,0.07555579947351232,-0.0324979241179269,0.0321945102952842,-0.01860469141292631,0.009801300853077288,0.3264242670287103,0.06391460156879122,-0.06942455696185024,0.12256542052888815,-0.08936648510010642,-0.014112786304357416,-0.013440860215053752,0.0,0.013589818882357885,0.0,0.0,0.04237700033371064,1,64.0,2020,1.25,3.75
Richard Gasquet,Taylor Fritz,27.0,0.046539201078222736,-0.02021335448960904,-0.0020612808602359367,-0.0023813711105065143,0.0289499987677021,0.010926618998482018,-0.28865679998605764,-0.02540030133256041,0.03775132045107082,-0.016711959594388315,0.05295775713976703,0.11875007587842785,0.16502976190476193,0.0182,0.026568627657195587,0.0,0.0,0.015674684184396496,0,64.0,2020,2.2,1.61
Alejandro Davidovich Fokina,Karen Khachanov,44.0,0.04615666450883171,-0.11297237493184498,-0.05665203127492593,-0.08213599152830063,0.0006013414807067853,-0.03589065200382613,-0.4597119628096065,0.07995607462941709,0.28928447739325897,-0.05453839630976154,0.08381770424871082,-0.001703749234387597,-0.332051282051282,-0.0312,-0.08153465004759386,0.0,0.0,0.08969143528706401,0,64.0,2020,2.37,1.53
Alex De Minaur,Stefano Travaglia,-49.0,0.07334337555373305,-0.018819227984560042,0.07418424350225639,0.03952016746765685,0.0932811346982762,0.05420154062627669,-0.3308863554672193,-0.0958631379145376,-0.1862667935600545,-0.05854974357211753,0.35259690272985666,0.10037229242933564,0.5416666666666666,0.0753,0.13280130216593306,0.0,0.0,0.07974868318974315,0,64.0,2020,1.18,4.5
Alexander Bublik,Lorenzo Sonego,17.0,-0.055318255810508636,0.04111924249449049,-0.014952911635746968,0.002277089285475875,0.03794712268557171,0.017026813469196992,0.3876698689500082,0.3079545234418797,-0.06550338187866367,0.008383221482630487,0.13631074818945715,0.06528395670809589,0.2638888888888889,0.0248,0.040224211971047585,-1.0,0.0,0.06009855778846537,1,64.0,2020,2.2,1.61
Albert Ramos,Marcos Giron,-45.0,0.05112882081384952,0.03477586693053947,0.00714238091707442,0.037120224618261255,0.05246687525471716,0.03431692350246168,-0.05336963586903615,0.05258837334859767,-0.30776449486287194,-0.09745878608965396,0.08682072381820544,0.10991222392422056,0.4181818181818181,0.0449,0.08958709987297843,0.0,0.0,0.1732187897987491,1,64.0,2020,3.4,1.3
Tennys Sandgren,Pierre Hugues Herbert,-37.0,0.028104845429571926,-0.0005248159461043178,0.011547724482202535,0.013206591752029206,0.031248912427066733,0.017285167217902575,0.061537032004457926,-0.105530535403464,-0.0275976573348643,0.07222194845794905,0.1552276208660348,0.030769464041023487,0.042857142857142816,0.0245,0.04445550417909594,-1.0,0.0,0.03579259293728065,1,64.0,2020,2.25,1.57
Milos Raonic,Aljaz Bedene,-36.0,0.0704939848359406,0.08182396216202215,0.09447587784521322,0.1041715610682935,0.0030776804619051523,0.048179101792507784,0.5341134345652236,0.04969379732822105,-0.2832267697875165,0.16932563729322792,-0.04152402821090862,0.053452953683117366,0.34585253456221204,0.0384,0.10724924153019866,1.0,0.0,0.02080809724458511,0,64.0,2020,1.18,4.5
Marin Cilic,Felix Auger Aliassime,22.0,-0.056039789761269436,0.06573386830372707,0.0251152903310028,0.03567246396723933,0.017172825082714782,0.023685301059331417,-0.0046397272615235075,-0.09314768932265788,-0.14713531389670076,-0.006240930439060488,0.10070247041405388,0.0008315268675314624,0.17549415992812212,0.0244,0.052845289049954114,1.0,0.0,0.017293133387049055,0,64.0,2020,3.0,1.36
Salvatore Caruso,Corentin Moutet,6.0,-0.1326700446169421,-0.018953321173915127,-0.005465160772394395,-0.03916431028150525,-0.009979714197780765,-0.02393286950737533,0.13695531166758795,-0.011680426706002169,0.16524551494865716,-0.04205298669584378,0.18155815888735136,-0.1593356048713192,-0.38095238095238093,-0.0187,-0.04914402447928602,1.0,0.0,0.3484860650180209,1,64.0,2020,1.95,1.8
Casper Ruud,Ugo Humbert,-7.0,0.05984714398423674,-0.05649949744448024,-0.0053850947329873175,-0.02518700833295351,0.020330080497733327,-0.0011985142014899752,-0.2003624355803323,-0.02586252621192492,0.14126387090355852,0.01496122801668165,0.05202013961761587,0.05107699361515355,-0.07017543859649134,0.0048,-0.004856927835220182,0.0,0.0,0.11742963991750988,1,64.0,2020,3.25,1.33
Jannik Sinner,Vasek Pospisil,-30.0,0.037834248159318684,-0.07045289008729183,0.013265917239321969,-0.029703146740149733,0.08534743730874078,0.02135852458268267,-0.43668795043930064,-0.08556362725586507,0.20402947862504528,0.055874028059681065,0.2674604049440628,0.13136857156482584,0.08333333333333337,0.0429,0.05564429056859105,0.0,-0.0387,0.09089602197821016,0,76.0,2020,1.4,2.75
Adrian Mannarino,Jannik Sinner,-9.0,0.002212980212159321,-0.002950932817657015,-0.010749001571577429,-0.005971011320498709,-0.028519417881846695,-0.01399546015493125,0.06279232505654825,0.015580742421303778,0.0608891361228574,-0.0975234150594485,-0.07935415298452175,-0.02686413358548656,-0.1023809523809524,-0.0199,-0.034490429202345414,0.0,0.0571,0.048596731662190466,1,76.0,2020,4.0,1.22
Richard Gasquet,Vasek Pospisil,-25.0,0.03888612774243638,-0.0397449661140542,0.015347420450752882,-0.009782336788632828,0.05648732844295822,0.01772414588951193,-0.31442328084974924,-0.06912444157401483,0.024333841761639045,-0.024689530175799786,0.2250929797319835,0.05232849263047462,0.17543290043290038,0.0337,0.0467049916543254,0.0,-0.0543,0.01955912520959933,1,76.0,2020,2.37,1.53
Adrian Mannarino,Radu Albot,-58.0,-0.028289751122765106,0.04558902789892516,0.0269203350961762,0.03308222899219326,0.011742208363853313,0.022530218797239487,0.16051035648794482,-0.02844389527915392,-0.05289423108642888,0.0725148884681801,-0.017625525371425588,0.06824443253475443,0.15142089093701994,0.0194,0.044824437356046576,0.0,0.1765,0.014751916886267081,0,76.0,2020,1.53,2.37
Jannik Sinner,Alex De Minaur,19.0,0.0017008397887043893,-0.02877606575029845,-0.01937568855753835,-0.026682584416247268,0.019061929414624312,-0.005559128396393942,-0.025697765903792025,-0.035201719752875504,0.041031644201313666,-0.027532252799414403,0.09474657954248143,0.05385838624845647,-0.022916666666666696,0.0021,-0.007620655001622957,0.0,0.2542,0.07269335268721154,0,76.0,2020,1.66,2.1
John Millman,Vasek Pospisil,-36.0,0.02871491207980048,-0.08851706007731341,0.030159453349043363,-0.03621356054462577,0.05141779907843225,0.003484227615995761,-0.4273517862308761,-0.08995058829402916,0.13799958984610505,-0.07548988604858398,0.15758866342571293,0.010386379954641922,0.011695906432748593,0.0204,0.015204238533806482,-1.0,-0.0303,0.028312617257469933,1,76.0,2020,2.25,1.57
Richard Gasquet,Salvatore Caruso,-33.0,0.015887178913711053,0.08636291118173822,0.08771854024296473,0.09194756993376574,0.029658863811556413,0.055181338467612695,0.31302460320256803,-0.0927758783962371,-0.2920358690523325,0.059198587446564026,0.059040317809882836,0.1016338656759267,0.4761904761904762,0.0515,0.12160643374532215,0.0,-0.1494,0.1517718135833622,0,76.0,2020,1.4,2.75
Denis Shapovalov,Radu Albot,-81.0,-0.04545342700008026,0.11450392043240765,0.03022389867317038,0.07250455362301522,0.00944382668920729,0.037811631357572095,0.4209365234132205,0.18065095092369945,-0.17333968890535115,0.12696648983664593,-0.062349761966031585,-0.02563595398101637,0.2808510638297872,0.032,0.08194838031222251,0.0,-1.0,0.017775116937130502,1,76.0,2020,1.22,4.0
